"id","type","data","needs_followup","needs_followup_by","followup_date","resolved","created_by_id","updated_by_id","unit_id","tenant_id","source_id","facility_id","created_at","updated_at","parent_event_id","related_object_id","related_object_type","uuid","status","important_task","resolved_on","created_by_type","updated_by_type","ledger_id","lead_id","support_case_id","attachment_id","action_item","ledger_delinquency_id","company_uuid","facility_uuid","tenant_uuid","ledger_uuid","unit_uuid","lead_uuid","related_object_uuid","client_application_id","payment_intent_id"
19713,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:50:53.987,true,,31,5959,3553,,14,2014-02-01 00:41:57.478,2024-05-20 16:47:40.170,19712,31,DelinquencyStageAction,"3649ef59-3c8a-47d1-a932-37f9c3518c09",letter_sent,false,,,,5123,,,,,23745087,,,,,,,,,
19714,DelinquencyStageTenantEvent,"""invoice_id""=>""5146"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5263"", ""resolved_date""=>""2014-02-07""",false,,,true,,,,3553,,14,2014-02-01 00:41:57.535,2014-04-08 03:11:58.397,,25,DelinquencyStage,"1ac32774-3c38-45ed-8c18-8c64b38476fe",removed,false,,,,5123,,,,,23745320,,,,,,,,,
19715,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5147""",false,,2014-02-01 00:41:57.533,true,,,,3553,,14,2014-02-01 00:41:57.541,2014-02-07 15:46:11.513,19714,32,DelinquencyStageAction,"29993376-75fe-4cbe-accc-3d020e6ff9d6",removed,false,,,,5123,,,,,23745320,,,,,,,,,
19716,DelinquencyStageTenantEvent,"""invoice_id""=>""5146"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5263"", ""resolved_date""=>""2014-02-07""",false,,,true,,,,3553,,14,2014-02-01 00:41:57.594,2014-04-08 03:11:58.426,,26,DelinquencyStage,e7d7ad34-7094-4532-8c99-e0a586b75f13,removed,false,,,,5123,,,,,23745487,,,,,,,,,
19717,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:50:51.362,true,,31,5959,3553,,14,2014-02-01 00:41:57.600,2024-05-20 16:47:40.170,19716,33,DelinquencyStageAction,"70c16a5a-64df-4569-8ea5-3744b612400e",letter_sent,false,,,,5123,,,,,23745487,,,,,,,,,
19718,NoteEvent,"",false,,,false,,,,3554,,14,2014-02-01 00:41:57.946,2014-04-08 03:13:26.424,,,,d8a3d888-267c-49aa-ae83-b8d13cf5a3fc,,false,,,,,,,,,,,,,,,,,,
19719,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2011-10-04"", ""gate_access_code""=>""02175"", ""move_in_initiated_date""=>""2011-10-04""",false,,2014-02-01 00:41:57.974,true,,,5960,3554,,14,2011-10-04 10:00:00.000,2024-05-20 16:47:40.170,,,,c4bee8e6-8514-4247-a2f9-da01e08cd1e6,,false,,,,5124,,,,,,,,,,,,,,
19720,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3554,,14,2014-02-01 00:41:58.249,2014-02-01 00:41:58.262,,5149,Invoice,"95c42ffa-36c3-430a-ab24-151607fda0b7",,false,,,,,,,,,,,,,,,,,,
19721,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3554,,14,2014-02-01 00:41:58.395,2014-02-01 00:41:58.489,,5150,Invoice,"5826f8c5-31da-4b8e-af30-588296a1d12b",,false,,,,,,,,,,,,,,,,,,
19722,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3554,,14,2014-02-01 00:41:58.625,2014-02-01 00:41:58.641,,5151,Invoice,aa40126e-687e-402f-94dc-c5b01ed13755,,false,,,,,,,,,,,,,,,,,,
19723,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3554,,14,2014-02-01 00:41:58.803,2014-02-01 00:41:58.815,,5152,Invoice,"4fa7ec5a-c0d6-4a07-b46f-4c6234208154",,false,,,,,,,,,,,,,,,,,,
19724,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-08-11"", ""line_item_id""=>""5267"", ""resolved_date""=>""2014-07-09""",false,,,true,,,,3554,,14,2014-02-01 00:41:58.877,2014-07-10 00:45:00.936,,23,DelinquencyStage,e9296cdb-b962-4d76-8953-0a25a651c59d,removed,false,,,,5124,,,,,23746543,,,,,,,,,
19725,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5151""",false,,2014-02-01 00:41:58.875,true,,,,3554,,14,2014-02-01 00:41:58.883,2014-07-10 00:45:00.900,19724,28,DelinquencyStageAction,"6ce940ec-0ead-4f93-b016-b3b02dcf3657",removed,false,,,,5124,,,,,23746543,,,,,,,,,
19726,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-01-31 05:00:00.000,true,,,,3554,,14,2014-02-01 00:41:58.903,2014-07-10 00:45:00.861,19724,29,DelinquencyStageAction,"2b1b5e58-efb9-44ab-b69f-4fcf213c628d",removed,false,,,,5124,,,,,23746543,,,,,,,,,
19727,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-02-01 00:42:00.050,true,,,5960,3554,,14,2014-02-01 00:41:58.942,2024-05-20 16:47:40.170,19724,30,DelinquencyStageAction,c3494b69-9faa-4ce7-ae77-01453a8e8d30,overlock_removed,false,,,,5124,,,,,23746543,,,,,,,,,
19728,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-08-16"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.074,2014-04-08 03:11:58.576,,24,DelinquencyStage,"583b9d6c-111d-41b1-8ad7-52d1517c2db9",applied,false,,,,5124,,,,,23746909,,,,,,,,,
19729,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:33.478,true,,31,5960,3554,,14,2014-02-01 00:41:59.080,2024-05-20 16:47:40.170,19728,31,DelinquencyStageAction,e6780ef6-aaef-4b12-ace3-2d9e597151bb,letter_sent,false,,,,5124,,,,,23746909,,,,,,,,,
19730,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-09-10"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.137,2014-04-08 03:11:58.604,,25,DelinquencyStage,"2f421548-a9bb-4a3d-ac9a-5887d74a6e08",applied,false,,,,5124,,,,,23747157,,,,,,,,,
19731,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5151""",false,,2014-02-01 00:41:59.135,true,,,,3554,,14,2014-02-01 00:41:59.143,2014-02-01 00:41:59.898,19730,32,DelinquencyStageAction,"7e5cba7f-3932-429f-b012-df7172b2c153",applied,false,,,,5124,,,,,23747157,,,,,,,,,
19732,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-09-15"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.195,2014-04-08 03:11:58.633,,26,DelinquencyStage,"833063f8-a81d-45ed-a93f-68983187f813",applied,false,,,,5124,,,,,23747420,,,,,,,,,
19733,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:31.399,true,,31,5960,3554,,14,2014-02-01 00:41:59.201,2024-05-20 16:47:40.170,19732,33,DelinquencyStageAction,"7b653b8e-57bc-4bd0-9b11-da66ae4326dc",letter_sent,false,,,,5124,,,,,23747420,,,,,,,,,
19734,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-10-10"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.257,2014-04-08 03:11:58.661,,27,DelinquencyStage,"0ef9a43a-017b-4ceb-a80f-a837e0216469",applied,false,,,,5124,,,,,23747686,,,,,,,,,
19735,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5151""",false,,2014-02-01 00:41:59.255,true,,,,3554,,14,2014-02-01 00:41:59.263,2014-02-01 00:41:59.879,19734,34,DelinquencyStageAction,d54cff84-9c41-47ef-b05d-fcc4b8b6293f,applied,false,,,,5124,,,,,23747686,,,,,,,,,
19736,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-10-15"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.315,2014-04-08 03:11:58.688,,28,DelinquencyStage,d2a1e8c2-64ed-432b-81d5-df70dbdd6dcd,applied,false,,,,5124,,,,,23747991,,,,,,,,,
19737,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:28.479,true,,31,5960,3554,,14,2014-02-01 00:41:59.322,2024-05-20 16:47:40.170,19736,35,DelinquencyStageAction,ef96bda9-39fb-4d08-96de-ae96f47dcf8c,letter_sent,false,,,,5124,,,,,23747991,,,,,,,,,
19738,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-10-30"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.372,2014-04-08 03:11:58.716,,29,DelinquencyStage,"1d04c8af-2570-4e6a-9511-2fa6054372ff",applied,false,,,,5124,,,,,23748348,,,,,,,,,
19739,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:25.092,true,,31,5960,3554,,14,2014-02-01 00:41:59.378,2024-05-20 16:47:40.170,19738,36,DelinquencyStageAction,"6e23ce6d-c318-4912-acf0-2df4dded671a",letter_sent,false,,,,5124,,,,,23748348,,,,,,,,,
19740,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-11-14"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.428,2014-04-08 03:11:58.744,,30,DelinquencyStage,c068612b-89a1-47c8-91a0-340938315610,applied,false,,,,5124,,,,,23748592,,,,,,,,,
19741,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:21.749,true,,31,5960,3554,,14,2014-02-01 00:41:59.434,2024-05-20 16:47:40.170,19740,37,DelinquencyStageAction,aaada856-c4e2-4082-86f7-0d20f4e6c52e,letter_sent,false,,,,5124,,,,,23748592,,,,,,,,,
19742,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-11-29"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.592,2014-04-08 03:11:58.773,,31,DelinquencyStage,"8c322716-c37e-4cfa-83b0-f9b68c5f6771",applied,false,,,,5124,,,,,23748994,,,,,,,,,
19743,CutLockDelinquencyTenantEvent,"",false,,2014-02-04 05:00:00.000,true,,31,5960,3554,,14,2014-02-01 00:41:59.599,2024-05-20 16:47:40.170,19742,38,DelinquencyStageAction,"72168761-28dd-4042-bc4d-09a027435fb9",lock_cut,false,,,,5124,,,,,23748994,,,,,,,,,
19744,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-12-14"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.655,2014-04-08 03:11:58.802,,32,DelinquencyStage,"050ca5c0-18c4-4871-a12e-a1a3e5782373",applied,false,,,,5124,,,,,23749400,,,,,,,,,
19745,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:13.280,true,,31,5960,3554,,14,2014-02-01 00:41:59.661,2024-05-20 16:47:40.170,19744,39,DelinquencyStageAction,"7907d2e0-1d5d-4150-b640-caca0ebd3d8b",letter_sent,false,,,,5124,,,,,23749400,,,,,,,,,
19746,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2013-12-29"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.716,2014-04-08 03:11:58.830,,33,DelinquencyStage,"90339daf-9197-40d1-bca8-853ab6e200d8",applied,false,,,,5124,,,,,23749649,,,,,,,,,
19747,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5151""",false,,2014-02-01 00:41:59.714,true,,,,3554,,14,2014-02-01 00:41:59.722,2014-02-01 00:41:59.859,19746,40,DelinquencyStageAction,"0889bd6c-2775-4df6-af84-090f002be363",applied,false,,,,5124,,,,,23749649,,,,,,,,,
19748,DelinquencyStageTenantEvent,"""invoice_id""=>""5150"", ""applied_date""=>""2014-01-13"", ""line_item_id""=>""5267""",false,,,false,,,,3554,,14,2014-02-01 00:41:59.803,2014-04-08 03:11:58.857,,34,DelinquencyStage,"36e5553f-831f-48c5-b5ae-26854912d99b",applied,false,,,,5124,,,,,23750043,,,,,,,,,
19749,AuctionDelinquencyTenantEvent,"",false,,2014-02-04 16:51:08.179,true,,31,5960,3554,,14,2014-02-01 00:41:59.810,2024-05-20 16:47:40.170,,41,DelinquencyStageAction,db9de37c-d0cc-40df-a1d5-435bab92d0f8,unit_auctioned,false,,,,5124,,,,,23750043,,,,,,,,,
19750,NoteEvent,"",false,,2014-02-06 20:37:35.256,false,,54,,3555,,14,2014-02-01 00:42:00.206,2014-04-08 03:13:26.449,,,,"9dde935b-9ab5-4b8e-99eb-9edf2edb9e83",,false,,,,,,,,,,,,,,,,,,
19751,NoteEvent,"",false,,,false,,,,3555,,14,2014-02-01 00:42:00.212,2014-04-08 03:13:26.469,,,,df4bc1d0-2cc7-4cb6-a3b1-9b0c75b8547e,,false,,,,,,,,,,,,,,,,,,
19752,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2012-11-03"", ""gate_access_code""=>""02475"", ""move_in_initiated_date""=>""2012-11-03""",false,,2014-02-01 00:42:00.241,true,,,5961,3555,,14,2012-11-03 10:00:00.000,2024-05-20 16:47:40.170,,,,"5e0ed8a1-e150-4331-9a19-e96b2082e65b",,false,,,,5125,,,,,,,,,,,,,,
19753,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3555,,14,2014-02-01 00:42:00.609,2014-02-01 00:42:00.622,,5153,Invoice,"47309a7a-b1b1-4436-9de8-eabe94b0c3a2",,false,,,,,,,,,,,,,,,,,,
19754,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3555,,14,2014-02-01 00:42:00.759,2014-02-01 00:42:00.771,,5154,Invoice,"0c43d27d-63c0-4c0b-a402-bcb5e30a0a01",,false,,,,,,,,,,,,,,,,,,
19755,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3555,,14,2014-02-01 00:42:00.911,2014-02-01 00:42:00.927,,5155,Invoice,cbb61830-dc45-4ee0-b239-0a349829a140,,false,,,,,,,,,,,,,,,,,,
19756,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.183,2014-02-01 00:42:01.196,,5156,Invoice,"1e83ca1e-5b78-432e-9a88-f3ab2ecea90e",,false,,,,,,,,,,,,,,,,,,
19757,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-12""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.260,2014-04-08 03:11:58.909,,23,DelinquencyStage,"88c03365-08a5-4ac4-aedd-3ef638d405a3",removed,false,,,,5125,,,,,23752213,,,,,,,,,
19758,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5155""",false,,2014-02-01 00:42:01.258,true,,,,3555,,14,2014-02-01 00:42:01.266,2014-02-08 13:18:29.954,19757,28,DelinquencyStageAction,f36fcdd4-96a7-49b3-9256-5e2be6eb196f,removed,false,,,,5125,,,,,23752213,,,,,,,,,
19759,GateLockoutDelinquencyTenantEvent,"",false,,2014-02-08 05:00:00.000,true,,,,3555,,14,2014-02-01 00:42:01.288,2014-02-08 13:18:30.042,19757,29,DelinquencyStageAction,fa3fcafb-cd3f-46bb-9c6f-9d2e6b81ef24,removed,false,,,,5125,,,,,23752213,,,,,,,,,
19760,OverlockDelinquencyTenantEvent,"",false,,2014-02-12 19:27:58.397,true,,40,5961,3555,,14,2014-02-01 00:42:01.328,2024-05-20 16:47:40.170,19757,30,DelinquencyStageAction,"252e57b8-3c1b-4555-bcbf-c9b877e49e88",overlock_removed,false,,,,5125,,,,,23752213,,,,,,,,,
19761,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.385,2014-04-08 03:11:58.943,,24,DelinquencyStage,c6ba8c16-2f27-43c4-963a-48ca003442e7,removed,false,,,,5125,,,,,23752509,,,,,,,,,
19762,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:52:05.435,true,,31,5961,3555,,14,2014-02-01 00:42:01.392,2024-05-20 16:47:40.170,19761,31,DelinquencyStageAction,eb61d06a-1f06-4267-ad02-b450fe42aae4,letter_sent,false,,,,5125,,,,,23752509,,,,,,,,,
19763,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.451,2014-04-08 03:11:58.971,,25,DelinquencyStage,a22d728c-441d-4f06-ab71-283a07ba5d50,removed,false,,,,5125,,,,,23752832,,,,,,,,,
19764,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5155""",false,,2014-02-01 00:42:01.449,true,,,,3555,,14,2014-02-01 00:42:01.457,2014-02-08 13:18:29.687,19763,32,DelinquencyStageAction,"655d311a-59d2-49c8-8d32-6e5807da2a4e",removed,false,,,,5125,,,,,23752832,,,,,,,,,
19765,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.516,2014-04-08 03:11:58.999,,26,DelinquencyStage,f41b4972-b54e-4805-949f-ee37586bd6b8,removed,false,,,,5125,,,,,23753056,,,,,,,,,
19766,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:52:03.614,true,,31,5961,3555,,14,2014-02-01 00:42:01.523,2024-05-20 16:47:40.170,19765,33,DelinquencyStageAction,a8b2e5ec-81bb-4b4d-ab2d-2fc2f4e36557,letter_sent,false,,,,5125,,,,,23753056,,,,,,,,,
19767,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.584,2014-04-08 03:11:59.027,,27,DelinquencyStage,"76d64bc4-d9a5-4227-bbae-9760a967f1ec",removed,false,,,,5125,,,,,23753289,,,,,,,,,
19768,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5155""",false,,2014-02-01 00:42:01.582,true,,,,3555,,14,2014-02-01 00:42:01.591,2014-02-08 13:18:29.549,19767,34,DelinquencyStageAction,"82847581-874b-4f52-abfb-749e12cf876a",removed,false,,,,5125,,,,,23753289,,,,,,,,,
19769,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.646,2014-04-08 03:11:59.055,,28,DelinquencyStage,"14f967a9-b9d9-4b1e-aed0-39a15f60d981",removed,false,,,,5125,,,,,23753572,,,,,,,,,
19770,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:52:01.447,true,,31,5961,3555,,14,2014-02-01 00:42:01.733,2024-05-20 16:47:40.170,19769,35,DelinquencyStageAction,"8405512f-2425-4de8-9fbf-347a49fe70a6",letter_sent,false,,,,5125,,,,,23753572,,,,,,,,,
19771,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.788,2014-04-08 03:11:59.084,,29,DelinquencyStage,"07eb2272-1a14-4ff4-abf1-09643647bda3",removed,false,,,,5125,,,,,23754128,,,,,,,,,
19772,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:59.264,true,,31,5961,3555,,14,2014-02-01 00:42:01.794,2024-05-20 16:47:40.170,19771,36,DelinquencyStageAction,d59a26a9-2cc3-45bf-af22-9540d7122f6b,letter_sent,false,,,,5125,,,,,23754128,,,,,,,,,
19773,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.845,2014-04-08 03:11:59.111,,30,DelinquencyStage,"92d39a35-469c-4433-bc1b-b18eac347f83",removed,false,,,,5125,,,,,23754472,,,,,,,,,
19774,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:51:57.112,true,,31,5961,3555,,14,2014-02-01 00:42:01.851,2024-05-20 16:47:40.170,19773,37,DelinquencyStageAction,"419eead5-b3b2-4d05-981e-540f3e6d01a8",letter_sent,false,,,,5125,,,,,23754472,,,,,,,,,
19775,DelinquencyStageTenantEvent,"""invoice_id""=>""5154"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5271"", ""resolved_date""=>""2014-02-08""",false,,,true,,,,3555,,14,2014-02-01 00:42:01.902,2014-04-08 03:11:59.140,,31,DelinquencyStage,f90b8470-8104-4360-9e5a-d39476b5e000,removed,false,,,,5125,,,,,23754909,,,,,,,,,
19776,CutLockDelinquencyTenantEvent,"",false,,2014-02-04 05:00:00.000,true,,31,5961,3555,,14,2014-02-01 00:42:01.909,2024-05-20 16:47:40.170,19775,38,DelinquencyStageAction,a684d351-6c02-4414-83d1-bc46327176ef,lock_cut,false,,,,5125,,,,,23754909,,,,,,,,,
19777,NoteEvent,"",false,,,false,,,,3556,,14,2014-02-01 00:42:02.285,2014-04-08 03:13:26.491,,,,"0ec739a2-071a-4415-9d0e-f4ee2c055eb1",,false,,,,,,,,,,,,,,,,,,
19778,MoveInUnitEvent,"""rate""=>""40.0"", ""move_in_date""=>""2013-03-18"", ""gate_access_code""=>""08496"", ""move_in_initiated_date""=>""2013-03-18""",false,,2014-02-01 00:42:02.314,true,,,5962,3556,,14,2013-03-18 10:00:00.000,2024-05-20 16:47:40.170,,,,a29bf203-3467-43dd-9012-190058009e6b,,false,,,,5126,,,,,,,,,,,,,,
19779,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3556,,14,2014-02-01 00:42:02.610,2014-02-01 00:42:02.632,,5157,Invoice,e40a1ac9-defb-47a8-ad74-cb62739c1601,,false,,,,,,,,,,,,,,,,,,
19780,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3556,,14,2014-02-01 00:42:02.853,2014-02-01 00:42:02.859,,5158,Invoice,"9e3aba11-e295-481b-9c35-3cd34ffbfad9",,false,,,,,,,,,,,,,,,,,,
19781,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3556,,14,2014-02-01 00:42:03.025,2014-02-01 00:42:03.061,,5159,Invoice,"67872031-4920-41fb-b4bf-82d9abc41fcb",,false,,,,,,,,,,,,,,,,,,
19782,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3556,,14,2014-02-01 00:42:03.211,2014-02-01 00:42:03.229,,5160,Invoice,da94ceb1-c6ed-4f7e-bc94-a9acb4cafbd6,,false,,,,,,,,,,,,,,,,,,
19783,DelinquencyStageTenantEvent,"""invoice_id""=>""5158"", ""applied_date""=>""2013-09-11"", ""line_item_id""=>""5275"", ""resolved_date""=>""2014-07-09""",false,,,true,,,,3556,,14,2014-02-01 00:42:03.290,2014-07-10 00:45:01.413,,23,DelinquencyStage,c27aac12-6a7d-4f55-881e-62cd57cd9382,removed,false,,,,5126,,,,,23757588,,,,,,,,,
19784,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5159""",false,,2014-02-01 00:42:03.288,true,,,,3556,,14,2014-02-01 00:42:03.296,2014-07-10 00:45:01.372,19783,28,DelinquencyStageAction,"4b020448-f393-4ef3-933d-e301f7f3003c",removed,false,,,,5126,,,,,23757588,,,,,,,,,
19785,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-01-31 05:00:00.000,true,,,,3556,,14,2014-02-01 00:42:03.316,2014-07-10 00:45:01.330,19783,29,DelinquencyStageAction,"3d315135-1714-4340-b2c3-057d4f6d2ff2",removed,false,,,,5126,,,,,23757588,,,,,,,,,
19786,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-02-01 00:42:04.253,true,,,5962,3556,,14,2014-02-01 00:42:03.438,2024-05-20 16:47:40.170,19783,30,DelinquencyStageAction,fd4fa74c-821c-4eb6-a64c-cdba68ab3a52,overlock_removed,false,,,,5126,,,,,23757588,,,,,,,,,
19787,DelinquencyStageTenantEvent,"""invoice_id""=>""5158"", ""applied_date""=>""2013-09-16"", ""line_item_id""=>""5275""",false,,,false,,,,3556,,14,2014-02-01 00:42:03.494,2014-04-08 03:11:59.294,,24,DelinquencyStage,abd8b98d-302e-4c46-9582-b33db27d7bd0,applied,false,,,,5126,,,,,23757825,,,,,,,,,
19788,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:52:43.435,true,,31,5962,3556,,14,2014-02-01 00:42:03.500,2024-05-20 16:47:40.170,19787,31,DelinquencyStageAction,"2a86dd4b-922d-4c75-866e-57a9c192a84a",letter_sent,false,,,,5126,,,,,23757825,,,,,,,,,
19789,DelinquencyStageTenantEvent,"""invoice_id""=>""5158"", ""applied_date""=>""2013-10-11"", ""line_item_id""=>""5275""",false,,,false,,,,3556,,14,2014-02-01 00:42:03.559,2014-04-08 03:11:59.322,,25,DelinquencyStage,ea99adba-9de0-4b77-8f7d-0d99ba35e6c9,applied,false,,,,5126,,,,,23758086,,,,,,,,,
19790,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5159""",false,,2014-02-01 00:42:03.557,true,,,,3556,,14,2014-02-01 00:42:03.565,2014-02-01 00:42:04.203,19789,32,DelinquencyStageAction,"61124c93-1b34-42af-8288-b73bd576b3a1",applied,false,,,,5126,,,,,23758086,,,,,,,,,
19791,DelinquencyStageTenantEvent,"""invoice_id""=>""5158"", ""applied_date""=>""2013-10-16"", ""line_item_id""=>""5275""",false,,,false,,,,3556,,14,2014-02-01 00:42:03.623,2014-04-08 03:11:59.351,,26,DelinquencyStage,"05f0b853-0f87-4cfc-bfef-0651dc2f8b95",applied,false,,,,5126,,,,,23758360,,,,,,,,,
19792,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 16:52:40.085,true,,31,5962,3556,,14,2014-02-01 00:42:03.629,2024-05-20 16:47:40.170,19791,33,DelinquencyStageAction,"3a9e6c36-be8b-4bbf-9d92-4b9640d036ff",letter_sent,false,,,,5126,,,,,23758360,,,,,,,,,
19793,DelinquencyStageTenantEvent,"""invoice_id""=>""5158"", ""applied_date""=>""2013-11-10"", ""line_item_id""=>""5275""",false,,,false,,,,3556,,14,2014-02-01 00:42:03.684,2014-04-08 03:11:59.379,,27,DelinquencyStage,f46717ac-0387-4481-bf04-d86656f39545,applied,false,,,,5126,,,,,23758572,,,,,,,,,
19794,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5159""",false,,2014-02-01 00:42:03.682,true,,,,3556,,14,2014-02-01 00:42:03.690,2014-02-01 00:42:04.185,19793,34,DelinquencyStageAction,"2ec1e5eb-a441-44b4-925c-8c329e50acaf",applied,false,,,,5126,,,,,23758572,,,,,,,,,
